EOG_left_h,EOG_right_h,EOG_left_v,EOG_right_v,head_horizontal,head_frontal,head_sagittal
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,0.0,0.0,0.0
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-9.4371207524091e-05,-6.24451495241374e-05,0.000433485809480771
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.000189121608855203,-0.000125208636745811,0.000866003334522247
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.000284251058474183,-0.00018829049076885,0.00129755353555083
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.000379759469069541,-0.000251690682489425,0.00172813748940825
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.000475646724225953,-0.000315409241011366,0.00215775612741709
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.000571912678424269,-0.000379446137230843,0.00258641038089991
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.000668557244352996,-0.000443801400251687,0.00301410118117929
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.000765580276492983,-0.000508475000970066,0.00344082969240844
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.000862981658428907,-0.000573466997593641,0.00386659684590995
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.000960761273745447,-0.000638777331914753,0.00429140357300639
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.00105891900602728,-0.0007044060039334,0.00471525127068162
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.00115745479706675,-0.000770353071857244,0.00513814017176628
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.00125636847224087,-0.000836618477478623,0.00556007213890553
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.00135565991513431,-0.0009032022790052,0.00598104763776064
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.00145532900933176,-0.000970104418229312,0.0064010675996542
2.92584620415934,-2.29125568736746,-0.141388578464281,-13.6333186565918,-0.0015553756384179,-0.00103732489515096,0.00682013295590878
