EOG_left_h,EOG_right_h,EOG_left_v,EOG_right_v,head_horizontal,head_frontal,head_sagittal
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,0.0,0.0,0.0
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.00109980721026659,0.000931487651541829,-0.00255262386053801
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.00219597131945193,0.00186009868048131,-0.00509960204362869
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.00328849558718503,0.00278583588078618,-0.00764094153419137
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.00437738327309489,0.00370870204642415,-0.0101766474545002
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.00546263810247183,0.0046286997385323,-0.0127067258581519
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0065442631021142,0.00554583221673965,-0.0152311827987432
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.00762226153165102,0.00646010180935264,-0.0177500247955322
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.00869663618505001,0.00737151131033897,-0.0202632565051317
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.00976739078760147,0.00828006397932768,-0.0227708835154772
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0108345290645957,0.00918576214462519,-0.0252729132771492
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0118980538100004,0.0100886086001992,-0.0277693495154381
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0129579687491059,0.0109886061400175,-0.0302601996809244
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.01401427667588,0.0118857575580478,-0.0327454693615437
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0150669813156128,0.0127800647169352,-0.0352251641452312
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0161160845309496,0.01367153134197,-0.0376992896199226
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0171615909785032,0.0145601602271199,-0.0401678532361984
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.018203504383564,0.0154459541663527,-0.0426308587193489
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.019241826608777,0.0163289159536362,-0.0450883097946644
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0202765632420778,0.0172090474516153,-0.0475402176380157
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0213077142834663,0.018086351454258,-0.0499865859746933
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.022335285320878,0.0189608316868544,-0.0524274185299873
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0233592800796032,0.0198324918746948,-0.0548627227544785
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.024379700422287,0.0207013320177794,-0.0572925060987473
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0253965500742197,0.0215673558413982,-0.059716772288084
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0264098327606916,0.0224305670708418,-0.0621355250477791
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.027419550344348,0.0232909675687552,-0.0645487755537033
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0284257065504789,0.0241485610604286,-0.066956527531147
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0294283051043749,0.0250033494085073,-0.0693587809801102
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0304273497313261,0.0258553363382816,-0.071755550801754
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0314228422939777,0.0267045237123966,-0.0741468369960785
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0324147865176201,0.0275509133934975,-0.0765326470136642
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0334031879901886,0.0283945091068745,-0.0789129883050919
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0343880467116833,0.0292353127151728,-0.0812878608703613
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0353693664073944,0.0300733279436827,-0.0836572721600533
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0363471545279026,0.0309085585176945,-0.0860212296247482
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0373214110732079,0.0317410044372082,-0.0883797407150269
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0382921360433102,0.0325706712901592,-0.0907328128814697
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0392593368887901,0.0333975590765476,-0.0930804461240768
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.040223017334938,0.0342216715216637,-0.0954226478934288
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0411831773817539,0.0350430123507977,-0.0977594256401062
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0421398244798183,0.0358615852892399,-0.10009078681469
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0430929586291313,0.0366773903369904,-0.102416731417179
-378.709455053059,100.121419107118,-81.6688574128928,-79.0182108787386,-0.0440425835549831,0.0374904312193394,-0.104737274348736
