EOG_left_h,EOG_right_h,EOG_left_v,EOG_right_v,head_horizontal,head_frontal,head_sagittal
218.63836476403773,-26.18716086730705,-2.8830121772894532,55.56221083351754,-2.7212590063124267e-06,1.4757203556623717e-06,1.1064378711030703e-06
218.63475843381295,-26.185411701539245,-2.882969833619832,55.561993501654726,-1.1891674576044718e-05,-8.866156863262911e-06,-2.1799877805340174e-05
218.64480100399183,-26.189534400140893,-2.8838464983823675,55.561144748532215,-1.66448559109677e-05,-1.5978133140189366e-05,-3.671890975554318e-05
218.664869060607,-26.19804633829861,-2.885320930346407,55.55998026717242,-1.5068786481419143e-05,-1.7060560403919463e-05,-3.775578998826016e-05
218.68740947148822,-26.207746307756928,-2.88683567415372,55.55894315916058,-7.656269253157096e-06,-1.158701784318128e-05,-2.4259402437823503e-05
218.7037793703212,-26.214917212461195,-2.8878076388978124,55.55843545992812,2.841448816464044e-06,-1.5483876177906321e-06,-1.1683306154932748e-06
218.70755759866452,-26.216749387490147,-2.8878523719421825,55.558662440059166,1.2434166185439003e-05,9.268881189468023e-06,2.2791341625380395e-05
218.69705983162643,-26.212439954215803,-2.886935835179157,55.55954992433263,1.7408209139819727e-05,1.6709640498588502e-05,3.8400676127341335e-05
218.67607356787838,-26.203538623365738,-2.8853938719654657,55.56076781858373,1.5762786312874187e-05,1.78448649950601e-05,3.949216783113372e-05
218.65249745274448,-26.193393013978373,-2.8838094648884134,55.56185270048782,8.012173992473706e-06,1.2122784963323666e-05,2.5382136435486303e-05
218.6353714110863,-26.18589096425847,-2.882792516245752,55.56238401917798,-2.966938602101906e-06,1.624616594548809e-06,1.2335740711241742e-06
218.6314131024732,-26.183971844999597,-2.8827452636914552,55.56214696296598,-1.300140399382975e-05,-9.68989551511151e-06,-2.3827891703361758e-05
218.6423866947558,-26.188476469076583,-2.883703485661316,55.56121898025704,-1.820656923988805e-05,-1.7474635979858304e-05,-4.0159465762640295e-05
