EOG_left_h,EOG_right_h,EOG_left_v,EOG_right_v,head_horizontal,head_frontal,head_sagittal
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
44.8557921031413,12.9262876691496,-23.097465115957,10.0193930722618,0.0,0.0,0.0
